Date;Open;High;Low;Close;Adj Close;Volume;y;predn;SES open;SES High;SES Low;SES Close;SES Adj Close;SES Volume;MACD;MTM;RSI;ATR;ADOSC;CCI;MFI;ULTSOC;Donchian upper;Donchian Lower;Donchian Medium;Upper BB;Lower BB;OBV;SMA;TSI;CC;SO%k;SO%d;MI;1-EMV;15-EMV;+VI;-VI;CO;ROC
26/04/2021;500;500;494;500;500;92700;0;1;499.3840964;499.9533171;494.1299442;499.9528599;499.9528599;194518.8076;-5.3359109;8.638977642;43.77452986;7.230846835;42554599.3;83.93440995;74.1311625;75.71903213;499.9057198;489.8284706;494.8670952;502.9047095;487.4100935;8885135.757;495.1574015;-21.75333038;2.725214791;99.99737561;99.99384336;20.58618198;264.3870232;295.8990554;1.093303801;0.947841241;1318371.623;1.758341857
27/04/2021;496;500;494;500;500;50800;0;-1;497.6920482;499.9766586;494.0649721;499.97643;499.97643;122659.4038;-4.753147309;8.319488821;43.80823844;7.082090084;42677249.21;71.82910044;71.47353417;74.3777824;499.9528599;489.8284706;494.8906652;503.5679615;487.8561066;9007795.16;495.7120341;-20.64207725;3.009574219;99.99868956;99.99693409;20.87103298;212.8176659;844.0288559;1.085285475;0.935719165;1216135.627;1.692132893
28/04/2021;496;498;494;498;498;119800;-2;1;496.8460241;498.9883293;494.032486;498.988215;498.988215;121229.7019;-4.321231192;9.159744411;42.65935502;6.873585087;42798473.32;51.54547373;71.22199528;74.88551968;499.97643;489.8284706;494.9024503;503.6612963;488.9840711;8886565.459;496.3226837;-19.91488112;3.121792008;94.33402545;98.11003021;21.13685871;-1953.732966;451.8099124;1.082847547;0.937903141;1102325.333;1.869990203
29/04/2021;496;498;494;498;498;86000;0;-1;496.423012;498.4941646;494.016243;498.4941075;498.4941075;103614.8509;-3.973006555;7.579872205;42.06832624;6.635999255;42902085.53;39.12896045;68.6140078;74.02683183;499.97643;490.9142353;495.4453326;503.6317448;490.0242723;8782950.608;496.8280085;-19.40869365;3.007117564;91.5016934;95.27813614;21.36970549;-1032.71662;485.3817631;1.083211249;0.927774645;988522.7029;1.544031861
30/04/2021;496;498;494;496;496;73400;-2;1;496.211506;498.2470823;494.0081215;497.2470537;497.2470537;88507.42547;-3.754384628;5.789936103;40.54916721;6.517206339;42948832.74;20.78253283;66.59789426;76.15942642;499.97643;491.4571176;495.7167738;503.382415;491.0455935;8694443.182;497.2140043;-19.34700559;2.742142561;84.35330896;90.06300927;21.51461395;-572.2375898;954.4442095;1.06294438;0.92243347;866975.494;1.178116237
03/05/2021;496;500;494;500;500;36100;4;1;496.105753;499.1235412;494.0040608;498.6235269;498.6235269;62303.71274;-3.430510509;6.894968051;42.98411507;6.249575709;42998966.18;29.93425277;68.19427369;74.27499721;499.97643;491.7285588;495.8524944;503.1243473;492.2229903;8756746.895;497.6736688;-18.61921943;2.498507077;92.24355357;89.36618531;21.65086643;3617.60368;49.83796705;1.098268786;0.907663426;754387.2296;1.402189872
04/05/2021;500;500;496;500;500;167000;0;-1;498.0528765;499.5617706;495.0020304;499.3117634;499.3117634;114651.8564;-3.08276678;7.447484026;44.20826557;5.915760394;43101045.48;45.33787149;70.0121243;73.12292847;499.97643;491.8642794;495.9203547;502.6911939;493.6491415;8871398.751;498.1701677;-17.62409839;2.16180362;95.48027235;90.6923783;21.76915352;-1113.052151;-230.6914098;1.121048948;0.896405865;672227.516;1.514133947
05/05/2021;498;498;494;498;498;31300;-2;1;498.0264383;498.7808853;494.5010152;498.6558817;498.6558817;72975.92818;-2.827507793;6.723742013;43.25990068;5.784244613;43169758.55;6.346013177;67.71276915;76.01539981;499.97643;491.9321397;495.9542848;501.6716255;495.5652089;8798422.823;498.6184172;-16.99379172;1.726865646;90.10194889;92.60859161;21.86764812;-820.6868411;88.53304777;1.080393765;0.896365012;599368.3794;1.36680275
06/05/2021;496;500;496;500;500;39300;2;1;497.0132191;499.3904426;495.2505076;499.3279409;499.3279409;56137.96409;-2.541684692;5.361871006;44.565463;5.567457451;43224201.45;46.13432758;66.13663891;76.68643932;499.97643;493.9660699;496.9712499;500.757279;497.1944716;8854560.787;498.9758753;-16.06090727;1.331946808;94.43649438;93.33957188;21.90554719;-515.980612;-2.783713628;1.07612813;0.908684791;532397.0761;1.085473544
07/05/2021;500;500;498;500;500;49800;0;1;498.5066096;499.6952213;496.6252538;499.6639704;499.6639704;52968.98205;-2.261978369;2.680935503;45.24045799;5.192397203;43276092.03;114.354101;64.50620213;76.99898155;499.97643;496.9830349;498.4797324;500.6081653;497.7010433;8907529.769;499.1546043;-15.04189516;0.986667645;96.81529899;93.78458075;21.90304279;-3100.650068;-362.7212059;1.077661929;0.936535688;473110.63;0.539442056
10/05/2021;500;500;494;500;500;28500;0;1;499.2533048;499.8476107;495.3126269;499.8319852;499.8319852;40734.49102;-2.003654818;1.340467752;45.59534444;4.938200412;43316545.82;83.34621764;58.65580155;77.73691949;499.97643;497.2470537;498.6117419;500.6882697;497.799668;8948264.26;499.2439688;-14.03912244;0.695788701;97.57771476;96.27650271;21.89289131;8155.036041;200.0064831;1.039074419;0.951378826;418718.686;0.268904827
11/05/2021;500;500;494;500;500;469800;0;-1;499.6266524;499.9238053;494.6563134;499.9159926;499.9159926;255267.2455;-1.771729454;0.670233876;45.78357655;4.94443535;43571055.84;57.47274544;34.86800735;78.90608472;499.97643;497.2470537;498.6117419;500.7713678;497.8059343;9203531.506;499.2886511;-13.09692053;0.432858929;98.98426172;97.79242515;21.93379654;755.7727511;298.0327434;0.977309882;0.960483719;439382.5629;0.134249288
17/05/2021;500;500;494;498;498;163100;-2;1;499.8133262;499.9619027;494.3281567;498.9579963;498.9579963;209183.6228;-1.646252256;-0.664883062;43.92664775;5.014219486;43705688.44;1.998728113;12.97378916;84.43817504;499.97643;497.2470537;498.6117419;500.7241757;497.7644754;8994347.883;499.2443255;-12.76300274;0.249795443;82.94440212;93.16879287;22.0055031;493.1988204;345.180125;0.96049301;0.965492537;450729.7422;-0.133076985
18/05/2021;498;500;490;500;500;129100;2;-1;498.9066631;499.9809513;492.1640784;499.4789982;499.4789982;169141.8114;-1.487621799;-0.332441531;45.22124986;5.182444887;43853107.68;-64.68471461;14.59908779;87.48511885;499.97643;497.2470537;498.6117419;500.6771241;497.7672015;9163489.694;499.2221628;-12.09824472;0.128809132;93.5785936;91.83575248;22.17132785;5044.65056;651.3982943;0.94062323;0.968769733;461302.4625;-0.06651339
19/05/2021;500;500;494;498;498;49000;-2;-1;499.4533315;499.9904757;493.0820392;498.7394991;498.7394991;109070.9057;-1.405377103;-1.166220766;43.68734973;5.266557588;43922677.56;-48.00313991;22.29055106;89.18885071;499.97643;497.2470537;498.6117419;500.5692856;497.7195438;9054418.789;499.1444147;-11.9468338;0.013531122;84.01593298;86.84630957;22.39760478;-2876.97059;437.1626069;0.956481333;0.970329819;445826.9509;-0.233288142
20/05/2021;498;500;490;496;496;124400;-2;-1;498.7266658;499.9952378;491.5410196;497.3697495;497.3697495;116735.4528;-1.43419245;-2.583110383;40.93195537;5.441947272;43966907.78;-146.7531741;23.31961168;94.02611508;499.97643;497.2470537;498.6117419;500.5775722;497.3668425;8937683.336;498.9722074;-12.65188365;-0.233894912;68.94463545;82.17972068;22.64978553;5597.432491;792.6989714;0.940597502;0.971799616;413039.5862;-0.516670788
21/05/2021;496;496;490;492;492;125100;-4;1;497.3633329;497.9976189;490.7705098;494.6848748;494.6848748;120917.7264;-1.654602548;-5.291555191;36.14438667;5.529642113;43976973.57;-276.283466;23.35542254;96.01197283;499.97643;497.2470537;498.6117419;501.2102176;496.0286564;8816765.609;498.619437;-14.92442972;-0.477807269;42.43339161;65.13132001;22.86121502;-3667.142852;534.0349369;0.933033441;0.996612021;365280.2741;-1.058360929
24/05/2021;494;498;494;498;498;36000;6;1;495.6816664;497.9988095;492.3852549;496.3424374;496.3424374;78458.86321;-1.676205436;-2.645777596;40.72999173;5.507616156;44009131.27;-134.6037523;28.70234977;96.99664058;499.9159926;494.6848748;497.3004337;501.259792;495.6263117;8895224.473;498.4430518;-15.4256175;-0.519635713;60.40207978;57.26003562;23.04157757;-5772.30933;279.4631793;0.964664872;0.996581294;322767.0696;-0.530228474
25/05/2021;498;498;494;498;498;132100;0;1;496.8408332;497.9994047;493.1926274;497.1712187;497.1712187;105279.4316;-1.60791511;-1.322888798;42.92568418;5.496603177;44078132.36;-80.29375051;35.0351795;97.08054935;499.9159926;494.6848748;497.3004337;501.2416512;495.4680673;9000503.904;498.3548593;-15.12662791;-0.576885659;69.38642387;57.40729842;23.16506727;-1841.764646;225.5266442;0.980575653;0.996565838;297987.7354;-0.265377018
27/05/2021;500;500;494;498;498;72000;0;-1;498.4204166;498.9997024;493.5963137;497.5856093;497.5856093;88639.7158;-1.50303067;0.338555601;44.03633088;5.557763355;44120377.19;-31.12805185;40.39102256;97.0354183;499.9159926;494.6848748;497.3004337;501.2343627;495.5204966;9089143.62;498.3774296;-14.51267262;-0.743689742;73.87859591;67.88903319;23.2408687;1818.441663;384.905261;0.988692263;0.98460414;274202.4772;0.068085994
28/05/2021;498;498;492;492;492;45300;-6;1;498.2102083;498.4998512;492.7981569;494.7928047;494.7928047;66969.8579;-1.626515534;-3.830722199;38.61084809;5.596577615;44100264.03;-103.976448;36.52239843;96.76902656;499.9159926;494.6848748;497.3004337;501.4853174;494.7587789;9022173.762;498.1220481;-15.85724095;-1.020073971;43.60339797;62.28947258;23.29726612;1269.860691;228.3890618;0.97931138;1.001105578;233145.0042;-0.768259417
31/05/2021;492;496;488;492;492;231200;0;1;495.1051042;497.2499256;490.3990784;493.3964023;493.3964023;149084.929;-1.816121064;-5.9153611;36.22022229;5.749318079;44081631.82;-168.6648295;29.01002279;96.24078523;499.9159926;494.6848748;497.3004337;501.7609513;493.6944302;8873088.833;497.7276907;-17.86025652;-1.252764499;31.23461981;49.57220456;23.42981482;2640.330758;478.6145891;0.940470272;1.02065134;189225.3346;-1.184702932
02/06/2021;492;498;490;498;498;110000;6;1;493.5525521;497.6249628;490.1995392;495.6982012;495.6982012;129542.4645;-1.760356588;-2.95768055;42.50711939;5.923629768;44143946.48;-98.41495725;35.46214336;95.98441905;499.9159926;493.3964023;496.6561975;501.651226;493.4097981;9002631.298;497.530512;-17.33975849;-1.303611415;56.13343333;43.65715037;23.63572999;1646.747001;643.1101786;0.951589637;1.013009169;173883.2868;-0.593130585
03/06/2021;498;498;486;498;498;238800;0;1;495.776276;497.8124814;488.0997696;496.8491006;496.8491006;184171.2322;-1.604795788;-2.478840275;45.39083303;6.295148217;44291582.7;-92.1338668;30.05733145;94.33877853;499.9159926;493.3964023;496.6561975;501.3818878;493.3486242;9186802.53;497.365256;-15.86985085;-1.296137633;73.55179982;53.63995098;23.92726102;6031.281567;1079.594324;0.924272495;1.016710872;198774.5832;-0.496435323
04/06/2021;498;505;486;498;498;1301500;0;1;496.888138;501.4062407;487.0498848;497.4245503;497.4245503;742835.6161;-1.418724578;-2.239420137;46.819797;7.047574109;44622372.04;-32.64015879;48.82710911;93.3797559;499.9159926;493.3964023;496.6561975;501.0416669;493.3902558;9929638.146;497.2159613;-14.16869455;-1.179478583;72.26531276;67.31684863;24.35781793;4487.251686;1585.454441;0.909421608;0.983814578;296138.1254;-0.448185234
07/06/2021;498;500;492;500;500;108200;2;1;497.444069;500.7031203;489.5249424;498.7122751;498.7122751;425517.8081;-1.154049999;-1.119710069;49.95928048;7.490453721;44896319.52;31.81143707;56.88903268;91.46075638;499.9159926;493.3964023;496.6561975;500.7999796;493.4826484;10355155.95;497.141314;-11.63294811;-0.902442585;81.23503226;75.68404828;24.76753188;-4174.471429;763.4872761;0.94848835;0.992385778;396212.1227;-0.22401729
08/06/2021;500;500;498;500;500;112700;0;1;498.7220345;500.3515602;493.7624712;499.3561376;499.3561376;269108.904;-0.882170064;-0.559855034;51.49334205;7.578560194;45084119.13;123.2588189;65.73762449;90.22971624;499.9159926;493.3964023;496.6561975;500.6586148;493.5493658;10624264.86;497.1039903;-9.009833129;-0.536642839;85.71989201;79.74007901;25.04852749;-5618.155903;338.5586992;0.992137097;0.996237149;460886.6228;-0.111989823
09/06/2021;500;500;500;500;500;207300;0;1;499.3610173;500.1757801;496.8812356;499.6780688;499.6780688;238204.452;-0.633424377;0.720072483;52.27709528;7.42261343;45250351.84;170.8507966;73.08884315;89.48812284;499.4789982;493.3964023;496.4377002;500.8230189;493.4809714;10862469.31;497.1519952;-6.584505292;-0.230201292;87.96232188;84.97241538;25.19396622;-2278.299856;153.7921207;1.022930638;0.998079047;498337.8159;0.144315251
10/06/2021;505;505;496;500;500;124300;0;1;502.1805086;502.58789;496.4406178;499.8390344;499.8390344;181252.226;-0.418479082;0.360036241;52.68663409;7.311306715;45269504.13;178.8567082;78.84409636;87.61690603;499.6780688;493.3964023;496.5372356;500.9117047;493.4402905;11043721.54;497.1759976;-4.438932364;0.079760765;82.30882531;85.3303464;25.32213173;4837.594148;139.9883599;1.038994757;0.976229158;474449.2325;0.072082358
11/06/2021;496;500;496;500;500;20700;0;1;499.0902543;501.293945;496.2203089;499.9195172;499.9195172;100976.113;-0.238885375;1.180018121;52.90315172;7.188986691;45315772.19;131.4957916;75.40145881;86.14330613;499.8390344;493.3964023;496.6177184;501.1644032;493.3449277;11144697.65;497.2546655;-2.573610206;0.447379144;82.82679916;84.36598211;25.41841705;-2697.290897;151.9670061;1.029102569;0.98791235;436266.5369;0.236600093
14/06/2021;500;500;498;500;500;31300;0;-1;499.5451272;500.6469725;497.1101545;499.9597586;499.9597586;66138.0565;-0.092245575;2.59000906;53.01833014;6.861160012;45356208.62;102.1390783;78.94331782;86.42694757;499.9195172;493.3964023;496.6579598;501.5643126;493.2903528;11210835.71;497.4273327;-0.960492047;0.733546058;83.08578608;82.74047018;25.43195431;-4109.166614;-495.1396009;1.054112666;0.9936674;393851.8851;0.520741171
15/06/2021;492;500;492;496;496;107500;-4;1;495.7725636;500.3234863;494.5550772;497.9798793;497.9798793;86819.02825;-0.1342447;3.29500453;46.96391268;6.763913339;45372481.45;34.70724222;79.84891783;86.70373892;499.9597586;493.3964023;496.6780805;501.5196453;493.7743541;11124016.68;497.6469997;-1.404444952;0.943330684;70.34361443;78.75206655;25.45629202;7413.541571;243.572694;1.037301556;0.977075723;345873.4368;0.666081519
16/06/2021;500;500;492;500;500;130000;4;1;497.8862818;500.1617431;493.2775386;498.9899396;498.9899396;108409.5141;-0.085045528;2.647502265;50.07988591;6.848623336;45443984.84;25.41223337;76.36547286;89.30397643;499.9597586;493.3964023;496.6780805;501.6835347;493.963465;11232426.19;497.8234998;-0.813986651;1.047487355;76.84419371;76.75786474;25.52269442;3542.753778;864.5769012;1.008685772;0.978945319;317553.9294;0.533402358
17/06/2021;500;500;482;500;500;85500;0;-1;498.9431409;500.0808716;487.6387693;499.4949698;499.4949698;96954.75706;-0.005242681;2.323751133;51.60314103;7.357645002;45531808.35;-42.30425194;72.99901097;88.25645528;499.9597586;493.3964023;496.6780805;501.9072116;494.0496216;11329380.95;497.9784166;0.159357296;1.162151367;80.09448336;75.76076383;25.75064371;35661.95932;3364.825166;0.949677212;0.981140099;305043.9811;0.46739454
18/06/2021;500;500;490;498;498;40000;-2;-1;499.4715704;500.0404358;488.8193847;498.7474849;498.7474849;68477.37853;-0.002287764;1.161875566;49.22137475;7.745489167;45584505.05;-37.13124985;72.81102073;87.04189713;499.9597586;493.3964023;496.6780805;501.9964345;494.1153155;11260903.57;498.055875;0.233421478;1.07767968;75.28379562;77.4074909;26.0715792;-10004.38206;2576.636917;0.958884206;0.991042241;288962.1366;0.233502646
21/06/2021;498;498;480;490;490;115400;-8;1;498.7357852;499.0202179;484.4096923;494.3737425;494.3737425;91938.68927;-0.348849118;-0.419062217;38.17507344;8.33941125;45617966.6;-146.2680305;72.20645414;85.23885745;499.9597586;493.3964023;496.6780805;502.0653888;493.9904862;11168964.88;498.0279375;-3.926276816;0.603323315;54.81319042;70.06382313;26.45830129;26932.08011;4287.451545;0.932941193;0.9958401;266760.7722;-0.084694485
22/06/2021;480;496;474;490;490;159100;0;1;489.3678926;497.5101089;479.2048462;492.1868712;492.1868712;125519.3446;-0.790847325;-1.209531108;34.0780276;9.103038959;45670482.97;-211.1611708;72.81239477;81.6915196;499.9597586;493.3964023;496.6780805;502.3804561;493.5141481;11043445.54;497.9473021;-9.084030352;0.088232716;55.51896978;61.87198527;26.89750188;26941.31964;5907.51747;0.91801835;0.998094531;250137.1709;-0.245143885
23/06/2021;490;500;480;496;496;1520100;6;-1;489.6839463;498.7550545;479.6024231;494.0934356;494.0934356;822809.6723;-0.976039104;-1.604765554;40.08452682;9.884852813;46092760.2;-149.0014605;77.98291065;78.47775114;499.9597586;492.1868712;496.0733149;502.5539957;493.1266397;11866255.21;497.8403177;-11.0740949;-0.482716808;63.67258911;58.0015831;27.32781364;986.2146232;5863.481979;0.928529598;0.992378294;354957.8017;-0.323738426
24/06/2021;496;500;482;486;486;222100;-10;1;492.8419732;499.3775272;480.8012115;490.0467178;490.0467178;522454.8362;-1.432824522;-6.802382777;33.20433316;10.47575974;46090361.07;-140.7014752;71.38949379;75.96225901;499.9597586;492.1868712;496.0733149;503.4967783;491.2768727;11343800.37;497.3868255;-15.72025808;-1.081846795;46.36638283;55.18598057;27.63998321;-1024.569165;5393.09193;0.953552721;0.990040208;364806.7173;-1.369104376
25/06/2021;486;498;486;496;496;171200;10;-1;489.4209866;498.6887636;483.4006058;493.0233589;493.0233589;346827.4181;-1.536923499;-4.401191389;41.16333694;10.53787987;46180137.55;-81.95344852;68.17039767;74.55166414;499.9597586;490.0467178;495.0032382;503.5790947;490.6077308;11690627.79;497.0934128;-16.18083734;-1.505296861;59.09629564;56.37842253;27.84303917;-7247.102389;4610.801658;0.976913262;1.017191801;364236.8145;-0.884795772
28/06/2021;500;500;494;494;494;113000;-2;-1;494.7104933;499.3443818;488.7003029;493.5116795;493.5116795;229913.709;-1.562013383;-5.200595694;42.37031239;10.50227327;46158076.76;-27.76772536;66.29430027;73.85702678;499.9597586;490.0467178;495.0032382;503.4029372;490.0904756;11920541.5;496.7467064;-16.05515592;-1.94993135;61.18464885;55.54910911;27.86802314;-10750.10768;4172.425908;0.994765327;1.008625044;323871.8921;-1.04280483
29/06/2021;490;494;480;488;488;272400;-6;1;492.3552466;496.6721909;484.3501514;490.7558397;490.7558397;251156.8545;-1.783709044;-8.600297847;37.69465812;10.88446997;46168050.79;-79.91443087;58.58791659;68.46198297;499.9597586;490.0467178;495.0032382;503.2969408;489.0497656;11669384.64;496.1733532;-17.78681403;-2.326052296;49.39901589;56.55998679;27.84502654;4116.132129;4821.378443;0.942350157;1.022535896;281089.6245;-1.722277389
30/06/2021;490;492;478;492;492;278000;4;-1;491.1776233;494.3360955;481.1750757;491.3779199;491.3779199;264578.4273;-1.887450431;-8.300148924;39.31431342;11.54223498;46313691.7;-96.2170561;51.04098823;64.59651988;499.9597586;490.0467178;495.0032382;502.8572459;488.3827739;11933963.07;495.6200099;-18.51833722;-2.881750954;52.05940579;54.21435684;27.84892855;2086.684842;5112.377423;0.909282966;1.03372937;284374.4779;-1.661099304
01/07/2021;486;494;460;478;478;829800;-14;1;488.5888117;494.1680477;470.5875379;484.6889599;484.6889599;547189.2136;-2.480812134;-15.15007446;30.25380128;12.70445083;46420953.65;-176.0359054;41.24588586;64.94384295;499.9597586;490.0467178;495.0032382;503.2941204;485.9258895;11386773.86;494.610005;-23.04376955;-3.683107123;45.9233866;49.12726943;28.01902527;22450.81626;6286.592231;0.864335839;1.044183163;293994.8585;-3.030990663
02/07/2021;476;480;466;480;480;101500;2;1;482.2944058;487.0840239;468.2937689;482.34448;482.34448;324344.6068;-3.104449339;-17.57503723;27.84398162;13.61889208;46581676.69;-198.6588713;39.00727226;69.66975812;499.9597586;484.6889599;492.3243593;503.5637103;483.3129613;11062429.25;493.4383358;-27.53554607;-4.374214455;43.42911823;47.13730354;28.2050724;-13875.69108;5541.365552;0.863295096;1.069559849;322342.8116;-3.515573333
05/07/2021;486;486;464;480;480;90600;0;-1;484.1472029;486.5420119;466.1468845;481.17224;481.17224;207472.3034;-3.651187667;-18.78751862;26.70446238;14.74277937;46679899.47;-174.0858296;36.06840402;69.9685522;499.9597586;482.34448;491.1521193;503.3674719;481.0041973;10854956.95;492.1858346;-31.38802063;-4.990660066;43.9638663;44.43879038;28.40081327;7888.18058;6341.188698;0.859984475;1.063782458;335888.513;-3.757806162
06/07/2021;478;484;470;474;474;120400;-6;-1;481.0736015;485.271006;468.0734422;477.58612;477.58612;163936.1517;-4.324007182;-20.39375931;23.54597907;15.50472302;46697322.94;-139.9175807;35.44865743;70.65376068;499.4949698;481.17224;490.3336049;503.6918376;477.9606637;10691020.8;490.8262506;-35.82442723;-5.682489759;33.63011336;40.34103263;28.52727309;-16771.86683;4728.828138;0.886135191;1.064722129;316438.4467;-4.095297853
07/07/2021;474;474;468;472;472;74800;-2;1;477.5368007;479.635503;468.0367211;474.79306;474.79306;119368.0759;-5.024676747;-24.19687965;21.43077934;15.81902818;46717019.67;-134.4747932;35.40227885;72.06522289;499.4949698;477.58612;488.5405449;503.5620836;474.864167;10571652.72;489.2131253;-40.2055394;-6.424576162;25.47939771;34.35779246;28.53239542;-27201.17968;2679.232574;0.893626767;1.08650443;285981.6112;-4.849171843
08/07/2021;472;474;468;474;474;13200;2;1;474.7684004;476.8177515;468.0183606;474.39653;474.39653;66284.03793;-5.548005134;-25.09843983;21.14188611;15.57618075;46746826.56;-116.6031471;35.69473307;75.58624856;499.4949698;474.79306;487.1440149;502.5413803;472.5384117;10505368.68;487.539896;-43.62984948;-6.593219086;24.33986765;27.81645957;28.37411675;-18581.34776;-936.9878982;0.916023878;1.099567069;257007.6791;-5.02476328
09/07/2021;474;484;464;484;484;77800;10;1;474.3842002;480.4088757;466.0091803;479.198265;479.198265;72042.01896;-5.511750734;-19.54921991;32.88088325;15.78809038;46806755.15;-83.72545424;35.70360133;76.92965211;498.7474849;474.39653;486.5720075;500.4952879;471.9779414;10577410.7;486.2366147;-42.10075618;-6.468427985;39.52573598;29.78166711;28.07664614;55969.19753;3461.250741;0.90368181;1.082896072;240858.5603;-3.919662856
12/07/2021;480;484;472;484;484;78000;0;-1;477.1921001;482.2044379;469.0045901;481.5991325;481.5991325;75021.00948;-5.229012121;-12.77460996;37.83814452;15.69404519;46874895.68;-54.14784023;37.65111337;76.84399867;494.3737425;474.39653;484.3851362;499.1140247;471.6559233;10652431.71;485.384974;-38.99308866;-6.290036667;46.72078075;36.86212813;27.77875126;-10555.58136;962.0733102;0.934560733;1.071431679;234036.9485;-2.583998473
13/07/2021;484;484;476;482;482;26000;-2;-1;480.59605;483.1022189;472.5022951;481.7995662;481.7995662;50510.50474;-4.931914367;-10.38730498;38.2461122;15.18035593;46912991.45;-31.89936039;39.58583542;75.25695501;494.0934356;474.39653;484.2449828;498.0213719;471.3636021;10702942.22;484.692487;-36.4745626;-5.858304843;47.32145105;44.52265592;27.56070698;-27280.45897;-2652.71193;0.970564805;1.063274274;222091.5829;-2.110439263
14/07/2021;482;482;474;480;480;17700;-2;1;481.298025;482.5511095;473.2511475;480.8997831;480.8997831;34105.25237;-4.714718889;-13.19365249;37.07574565;14.5235113;46934985.06;-28.33878003;23.81886118;73.78384479;494.0934356;474.39653;484.2449828;496.256102;471.3697184;10668836.96;483.8129102;-34.83906432;-5.411906066;44.62493412;46.22238864;27.45065392;-17723.95108;-3900.056311;0.970846005;1.074380291;204012.6657;-2.670274798
15/07/2021;480;490;480;490;490;87000;10;-1;480.6490125;486.2755547;476.6255738;485.4498916;485.4498916;60552.62619;-4.127850889;-4.596826245;46.02477965;13.92842232;46985175.78;24.06528992;29.9334013;72.88253684;493.5116795;474.39653;483.9541047;495.5401241;471.4727861;10729389.59;483.5064551;-30.14892553;-4.536229826;58.31886532;50.08841683;27.35405593;2789.042542;-3645.81553;0.980013827;1.062710967;194039.9153;-0.93803837
16/07/2021;490;490;478;488;488;40500;-2;1;485.3245063;488.1377774;477.3127869;486.7249458;486.7249458;50526.31309;-3.51929926;-6.298413122;48.23514084;13.63087782;47022513.14;54.94349947;21.5131008;74.79838563;493.5116795;474.39653;483.9541047;494.1641902;472.0089315;10779915.9;483.0865609;-25.62315985;-3.496005016;62.1438136;55.02920434;27.3069235;12586.97306;-2323.543834;0.970225352;1.051603359;184200.229;-1.277508055
19/07/2021;488;488;482;488;488;12200;0;-1;486.6622531;488.0688887;479.6563934;487.3624729;487.3624729;31363.15655;-2.951550958;-6.149206561;49.34639252;13.48210558;47048609.03;86.1268501;14.60508714;75.4180106;493.5116795;474.39653;483.9541047;492.5728285;472.780399;10811279.06;482.6766138;-21.63739704;-2.598930346;69.63860422;63.36709438;27.29960691;-32355.00979;-3763.870641;0.955279441;1.055755352;171732.6651;-1.246010341
21/07/2021;480;488;478;484;484;30200;-4;1;483.3311266;488.0344443;478.8281967;485.6812364;485.6812364;30781.57827;-2.607213732;-5.074603281;46.52442647;13.27438612;47063654.46;88.60523429;16.17303523;75.62109892;491.3779199;474.39653;482.8872249;491.4200628;473.256551;10780497.48;482.3383069;-19.20939494;-1.462956467;69.44651772;67.07631185;27.27690157;11869.89323;-3246.953234;0.97226762;1.04338052;155807.4188;-1.034038287
22/07/2021;484;488;480;488;488;87900;4;1;483.6655633;488.0172222;479.4140984;486.8406182;486.8406182;59340.78914;-2.215235721;-4.53730164;48.69232815;12.97052639;47106763.79;104.5974702;21.13137343;74.31464916;491.3779199;474.39653;482.8872249;490.1430567;473.9285835;10839838.27;482.0358201;-16.50621448;-0.208158895;73.97825208;71.02112468;27.20849302;-4371.991753;-3677.531674;0.990948826;1.032478113;148844.841;-0.923383298
23/07/2021;490;490;484;490;490;29200;2;1;486.8327816;489.0086111;481.7070492;488.4203091;488.4203091;44270.39457;-1.756870362;3.73134918;51.55917521;11.8852632;47143900.27;115.757399;32.07842861;74.14052477;487.3624729;474.39653;480.8795014;490.9143187;473.6548348;10884108.66;482.2845767;-13.31041957;0.968003283;97.44210203;80.28895728;26.96144658;-10733.39747;-5889.812589;1.062371421;1.028940246;144281.3172;0.769844063
26/07/2021;490;490;480;490;490;58400;0;-1;488.4163908;489.5043055;480.8535246;489.2101546;489.2101546;51335.19728;-1.314723275;6.86567459;52.96702996;11.20929827;47191744.38;96.14500387;44.56949983;72.16112805;488.4203091;474.39653;481.4084196;492.038728;473.4458487;10935443.86;482.7422884;-10.22705158;1.904096603;98.74803397;90.05612936;26.66247743;11368.22205;-4206.885047;1.074698436;0.985605512;144521.0648;1.42339653
27/07/2021;490;490;478;488;488;40600;-2;1;489.2081954;489.7521528;479.4267623;488.6050773;488.6050773;45967.59864;-1.001597412;7.432837295;51.73294385;10.53798247;47227498.65;73.63447341;52.04287925;70.60505379;489.2101546;474.39653;481.8033423;492.9306029;473.5450188;10889476.26;483.2378108;-8.028171771;2.690436203;95.16877891;97.1196383;26.30546522;18807.81;-3478.909752;1.084012779;0.979691616;142857.2232;1.544735269
28/07/2021;488;490;476;490;490;38400;2;1;488.6040977;489.8760764;477.7133811;489.3025386;489.3025386;42183.79932;-0.689218721;11.71641865;53.08297213;10.20232457;47265704.06;58.18293966;59.54248627;66.97167078;489.2101546;474.39653;481.8033423;493.6521949;474.3856159;10931660.06;484.0189054;-5.777172942;3.353520697;97.59693198;97.17124829;25.90450255;26487.15649;-594.9748644;1.062991781;0.969908358;141345.8056;2.453257781
